"Text";"Comment"
"Chocoboy
J'ai dit venez ici BANDE DE CHOCOS!!";""
"Chocoboy
Quand même! Je suis bon, non?";""
"Chocoboy
Et voilà le travail.
A ton service, le grand.";""
"(Oh! On m'a volé mon chocapo!)";""
"(Hé! Mon chocapo est revenu!?)";""
"Chocoboy
Tu as perdu ton chocapo?";""
"Chocoboy
Quel dommage. J'en ai d'autres,
si tu as 700 gils à dépenser...
Payer
Laisser tomber";""
"Chocoboy
Des questions?
Le chocoSonar
Le chocoAimant
Les forêts Chocobos
Toi, le gosse";""
"Chocoboy
C'est juste un capteur... Je crois
qu'il réagit à la couleur jaune vif.";""
"Chocoboy
Les oisillons confondent le son de
l'appeau avec les cris de leur maman!";""
"Chocoboy
Il existe 7 forêts Chocobos sur cette
planète. Mais je crois que seulement 6
d'entre elles sont peuplées de Chocobos.";""
"Chocoboy
Je pense que je suis le meilleur
spécialiste de Chocobos au monde.";""
"Chocoboy
Qu'est-ce que tu veux?
Un conseil                 100 gils
chocoLégumes            600 gils
Un renseignement         10 gils
Rien du tout";""
"Chocoboy
Forêt Classica: Utilise le
chocosonar 2 fois de suite.";""
"Chocoboy
Merci, grand.";""
"Chocoboy
Tu n'as pas assez d'argent.";""
"Je dois partir avec ce Chocobo.
Je vais rester encore un peu.";""
"";""
"";""
"Reçu: Roc flamboyant";""
"Chocoboy
Salut, les gars. Ici c'est
la Forêt Classica...
{NewPage}
Vous allez faire peur aux Chocobos
si vous venez tous à la fois.";""
"Chocoboy
Là, on est dans la forêt
Classica. C'est vraiment pas dur
d'attraper des Chocobos ici.";""
"Chocoboy
Oh, ce Chocobo t'a fait un cadeau.
Ça prouve qu'il t'aime bien...";""
"Chocoboy
Les Chocobos de la région t'ont adopté.
Tu n'as plus rien à chercher ici.";""
"Chocoboy
C'est pas comme ça que je
vais faire fortune, moi!";""
"Chocoboy
Boboulot, vraiment!";""
"Chocoboy
T'as toujours pas trouvé, hein?";""
"#cwwood1";"287"
"Chocoboy
Prêt...";""
"Chocoboy
Boboulot, le grand!";""
"Chocoboy
'Boboulot' ça veut dire Bravo
dans le langage des Chocobos.";""
"{Squall}
Bon, je dois y aller.";""
"Chocoboy
Hé, attends une seconde!";""
"Chocoboy
Pour fêter ton premier Chocobo,
je veux te donner un souvenir.";""
"{Squall}
Euh, je veux pas un petit...";""
"Chocoboy
Tu peux lui donner un nom.";""
"Chocoboy
Tu entends cette musique? C'est celle
de Chocobo World. Je vais t'expliquer.";""
"Chocoboy
C'est façile!";""
"Chocoboy
Dans le menu 'Sauver',
choisis Chocobo World.";""
"Chocoboy
Alors,vons ponvez communiquer avec
Chocobo World.";""
"Chocoboy
Amuse-toi bien, le grand!";""
"Chocoboy
Tu veux autre chose? Tu es
un bon client, tu sais?";""
"Chocoboy
Tu veux des explications?
Non
Oui";""
"Chocoboy
C'est ce que je pensais.
Bonne chance, le grand!";""
"Menu du chocapo
Repérer: chocoSonar
Attirer: chocoAimant
Aide
Annuler";""
"Chocoboy
Tu veux attraper un Chocobo?
Oui
Non";""
"Chocoboy
Il faut un appeau pour attirer les
Chocobos: un chocapo. Tu en veux un?
Ça coûte cher?
Non merci";""
"Chocoboy
Le chocapo a 2 fonctions.
Pour toi, c'est gratuit...";""
"Chocoboy
Hum! Mais mon explication sur la façon
d'utiliser le chocapo coûte 1.000 gils.
Payer
Laisser tomber";""
"Chocoboy
Merci.";""
"Chocoboy
Le chocapo permet de repérer les bébés,
grâce au chocosonar. Le chocoAimant
permet d'attirer ces oisillons...";""
"Chocoboy
Si tu es au bon endroit, les bébés
Chocobos descendront du ciel...
{NewPage}
Le chocosonar t'indique si tu
as trouvé le lieu idéal...
{NewPage}
Appuie sur {x0527} pour activer le chocapo.
Puis utilise la touche {x0524} en marchant.";""
"{Squall}
Je ne veux pas de bébés Chocobos.
Je veux pouvoir voler avec!";""
"Chocoboy
Attends! Lorsque tu as attiré tous les
bébés, la maman Chocobo s'inquiète et
viens voir ce qui se passe...";""
"{Squall}
Et là, je l'attrape, c'est ça?";""
"Chocoboy
Exactement!";""
"Chocoboy
Ils sont bien dressés.";""
"Chocoboy
En bref, touche {x0527} pour allumer le
chocosonar, touche {x0524} pour l'utiliser.
{NewPage}
Une fois au bon endroit appuie sur {x0527}
pour activer le chocoAimant, puis sur
{x0524} pour faire descendre les bébés.";""
"Chocoboy
Quand tu as 'aimanté' tous les
oisillons, paf! La maman arrive!";""
"Chocoboy
Quand il n'y a pas de Chocobo dans
le coin, le chocosonar fait...";""
"Chocoboy
S'il y a des chocobos pas loin,
le bruit du chocosonar est...";""
"Chocoboy
T'as tout pigé, le grand?";""
"Si t'as rien compris, t'as qu'à me
demander. Appuie juste sur {x0527} et
choisis 'Aide'. Je t'attraperai un
Chocobo pour une somme raisonnable.";""
"Chocoboy
Attention, les Chocobos sont futés. Ils
sont capables de te voler ton chocapo.
{NewPage}
Mais, tu pourras toujours
m'en racheter un pas trop cher.";""
"Chocoboy
Bonne chance, le grand!";""
"Chocoboy
T'y arrives pas, hein? Je peux m'en
occuper pour 1200 gils, si tu veux.
Payer
Pas question";""
"Chocoboy
Merci. Prends en de
la graine, grand!";""
"Chocoboy
Petits Chocos... Chocos... Chocobos.";""
"Chocoboy
J'ai dit venez ici BANDE DE CHOCOS!!";""
"Chocoboy
Quand même! Je suis bon, non?";""
"Chocoboy
Et voilà le travail. A
ton service, le grand.";""
"(Oh! On m'a volé mon chocapo!)";""
"(Hé! Mon chocapo est revenu!?)";""
"Chocoboy
Tu as perdu ton chocapo?";""
"Chocoboy
Quel dommage. J'en ai d'autres,
si tu as 700 gils à dépenser...
Payer
Laisser tomber";""
"Chocoboy
Des questions?
Le chocoSonar
Le chocoAimant
Les forêts Chocobos
Toi, le gosse";""
"Chocoboy
C'est juste un capteur... Je crois
qu'il réagit à la couleur jaune vif.";""
"Chocoboy
Les oisillons confondent le son de
l'appeau avec les cris de leur maman!";""
"Chocoboy
Il existe 7 forêts Chocobos sur cette
planète. Mais je crois que seulement 6
d'entre elles sont peuplées de Chocobos.";""
"Chocoboy
Je pense que je suis le meilleur
spécialiste de Chocobos au monde.";""
"Chocoboy
Qu'est-ce que tu veux?
Un conseil                 100 gils
chocoLégumes            600 gils
Un renseignement         10 gils
Rien du tout";""
"Forêt des novices: Essaie de trouver
l'endroit où un seul bébé tombe du ciel.";""
"Chocoboy
Merci, grand.";""
"Chocoboy
Tu n'as pas assez d'argent.";""
"Je dois partir avec ce Chocobo.
Je vais rester encore un peu.";""
"";""
"";""
"Reçu: Roc d'Aura";""
"Chocoboy
Salut, les gars. Ici c'est
la forêt enchantée...
{NewPage}
Vous allez faire peur aux Chocobos
si vous venez tous à la fois.";""
"Chocoboy
Là, on est dans la forêt
enchantée. C'est vraiment pas dur
d'attraper des Chocobos ici.";""
"Chocoboy
Oh, ce Chocobo t'a fait un cadeau.
Ça prouve qu'il t'aime bien...";""
"Chocoboy
Les Chocobos de la région t'ont adopté.
Tu n'as plus rien à chercher ici.";""
"Chocoboy
C'est pas comme ça que je
vais faire fortune, moi!";""
"Chocoboy
Boboulot, vraiment!";""
"Chocoboy
T'as toujours pas trouvé, hein?";""
"#bcmin22a";"117"
"Zell
Ne touche à rien, d'accord!
J'aime quand tout est rangé.";""
"Selphie
Génial le lit!";""
"Zell
Eh! Arrête un peu, je viens
de te dire de rien toucher!";""
"Selphie
Bon, d'accord! Je croyais pas
que tu étais si ...{Wait048} maniaque.";""
"Tu devrais être flatté qu'une fille
comme moi se couche sur ton lit!";""
"Il devrait me REMERCIER!
N'est-ce pas, {Squall}?";""
"{Squall}
Tu as peut-être raison.
Arrête, tu l'énerves.";""
"Zell
Tu te mets de son côté, {Squall}?";""
"Selphie
Tu vois, il est complètement parano.";""
"Il comprend vraiment rien
ce petit couillon...";""
"Zell
Hé!!!";""
"Zell
Ouais, arrête de m'énerver.";""
"Selphie
Non, mais je rêve! On me traite
de casse-pieds maintenant!";""
"{Squall} et Zell, je vous
dégrade, tous les 2.";""
"Zell
QUOI? Tu, tu plaisantes!";""
"{Rinoa}
C'est assez excitant,
une chambre de garçon.";""
"{Rinoa}
C'est ton grand-père, Zell?";""
"Zell
Ouais, c'est mon idole! C'est un
héros de la dernière guerre.";""
"Il était fort mais c'était aussi
un type super intelligent... Dans
n'importe quelle situation, il
gardait toujours tout son calme...";""
"{Squall}
En gros... Tout le contraire de toi.";""
"Zell
Eh, {Squall}! Pourquoi tu
me chambres comme ça?";""
"{Rinoa}
Ça ne me regarde
pas, mais...";""
"Je crois que tu es un
peu trop sympa, {Squall}...";""
"{Squall}
Hein?";""
"Zell
Ah, ah, ah... Elle
t'a bien eu, là, {Squall}.";""
"Pourquoi tu t'extériorises pas
un peu plus? Fais comme moi...";""
"{Rinoa}
Ça te dérange ce que j'ai dit?";""
"{Squall}
Alors, c'est ça ta chambre, Zell?";""
"Quistis
C'est assez bien rangé pour
une chambre de garçon...";""
"Quistis
Ho!";""
"Je croyais qu'on t'avait
confisqué ton F-Board, Zell?";""
"Zell
A mon niveau, une seule
planche, ça ne suffit plus.";""
"Quoi? Qu'est-ce qu'il
y a de si amusant?";""
"Quistis
Ça me rappelle quelque chose.";""
"Quistis
Vous êtes au courant du
petit 'incident' de Zell?";""
"{Squall}
Non. Quel incident?";""
"Quistis
Zell était sur son F-board en plein
milieu de la BGU. Il prend un virage
trop serré et se retrouve dans les...";""
"Zell
... toilettes des filles, ouais, ouais.
Mais j'ai pas fait exprès, je le jure!";""
"Irvine
Bon, on se casse de cette
chambre ou quoi? C'est nul...";""
"Irvine
Oh, ouah!{Wait048} Qu'est-ce que c'est?";""
"C'est des flingues du
siècle dernier, non?";""
"Ce sont ceux de mon grand-père!
Enlève tes sales pattes de là!";""
"Irvine
J'y crois pas!
C'est trop cool!";""
"Zell
Bon, d'accord...{Wait048}
Vas-y, regarde-les. Mais
pas trop longtemps, hein?";""
"Zell
EEEHHHH! Mais
qu'est-ce que TU FAIS!";""
"{Squall}
(...{Wait048}...{Wait048} Je savais qu'il ferait ça)";""
"PDS
'Sauver' dans le Menu";""
"{Squall}
Bon, on se repose?
Dormir un peu
Pas question";""
"#bccent1a";"103"
"Galbadien
Quand vous aurez terminé vos
courses, rentrez chez vous!";""
"Si je vous vois traîner en route,
je vous arrête, c'est compris?";""
"Galbadien
Elle est pas mal la petite.
T'as de la chance, mon gars.";""
"Galbadien
Le commandant se méfie des
petites villes de ce genre.";""
"Mais comment on va pouvoir trouver
cette fille, Ellone, on ne connaît
même pas son nom de famille.";""
"Galbadien
On va la trouver, je te dis. Elle
n'échappera pas à la prêtresse!";""
"Le monde entier sera alors régi par
Edea, sous le contrôle de {Galbadia}.";""
"Galbadien
Ah... L'empire Galbadien...{Wait016}
Ce serait la belle vie.";""
"Galbadien
Si on pouvait en savoir un
peu plus sur cette fille...";""
"Galbadien
Où est-ce que le
{Yellow}capitaine{White} pique un roupillon?";""
"Tu sais... C'est ce
que je me demandais.";""
"En un clin d'oeil, il a disparu.
Il doit avoir une planque, bon sang!";""
"Galbadien
Le commandant est encore en colère?";""
"Galbadien
La planque du {Yellow}capitaine{White}?
J'en ai aucune idée, moi!";""
"Bon, je le vois pas dormir dans la rue.
Et vu qu'il est plutôt lourd, tu ne
le trouveras pas non plus sur un toit.";""
"Galbadien
Maintenant on cherche le {Yellow}capitaine{White}?
On laisse tomber Ellone?
{NewPage}
Ça veut dire que le commandant
est à sa recherche...";""
"C'est dommage. Si seulement on
avait quelqu'un avec assez de
flair pour ce genre de boulot.";""
"Nous n'avons plus rien en
réserve. Tout est là.";""
"Grâce à Mme Dincht, il n'y a pas
eu de mouvement de panique. Mais on
peut pas faire grand chose...";""
"Ces horribles Galbadiens...
Ils nous torturent à petit feu.
Tout le monde est à cran.";""
"Je me demande si cette fille,
Ellone, elle est vraiment là?";""
"Je sais c'est horrible, mais si
elle est là, j'espère qu'ils vont
la trouver. J'en peux plus, moi!";""
"Quoi?";""
"Hum... Le {Yellow}capitaine{White}... Ce serait pas
le type avec des vêtements bizarres?";""
"Si c'est lui, je l'ai vu entrer dans
la gare, il y a peu de temps... Il
sentait mauvais, c'était affreux!";""
"Mais je ne l'ai pas vu sortir.";""
"Hum...{Wait056} Ne vous fâchez pas
mais, sans vouloir vous offenser...";""
"Euh...{Wait048} Vous...
Tous les 3, vous sentez
horriblement mauvais.";""
"Galbadien
Le {Yellow}capitaine{White}? Qu'est-ce que
vous lui voulez, au {Yellow}capitaine{White}?";""
"Vous avez quelque chose à dire? Allez
à l'hôtel et demandez le commandant!";""
"Si vous savez quelque chose au sujet
d'Ellone, allez voir le commandant!";""
"Les journalistes sont déjà là, mais
jamais je ne lâcherai le morceau.
Quel que soit le prix qu'ils offrent!";""
"Galbadien
Je viens de voir passer le
{Yellow}capitaine{White} à toute allure.
Qu'est-ce qui se passe?";""
"Galbadien
Ils ont enfin
trouvé Ellone?";""
"Galbadien
On dirait que le {Yellow}capitaine{White} a réussi
à revenir avant que le commandant
se soit vraiment énervé après lui.";""
"Galbadien
Il me fiche la trouille, le
commandant, quand il est énervé.";""
"Villageois
Un chien? Ah oui, je viens
d'en voir passer un...";""
"Mais je ne sais pas
où il s'est sauvé...";""
"Commerçant
Salut, Zell! Je savais
que tu reviendrais!";""
"Gosse
Hé Zell, merci vieux!";""
"J'ai pu parler à cet homme, à l'hôtel,
pendant que tu embobinais le garde!";""
"La prochaine fois, je m'occupe de tout!
Fais-moi signe quand tu voudras partir.";""
"Gosse
Tu veux quitter la ville?
Oui
Non";""
"Galbadien
Un chien? Tu veux dire ce chien
policier? Retourne du côté du port.";""
"Il est malin ce petit. Il est sûrement
retourné là où tu l'as trouvé.";""
"Galbadien
Où est passé ce chien?";""
"En y repensant, un truc s'est sauvé
par là... Comme un chien qui aboyait.";""
"#bcport1b";"122"
"Apprenti
Zell! Enfin, tu es revenu!";""
"Tu dois venger mon patron!
Ces chiens de Galbadiens
lui ont cassé le bras!";""
"Tout ça pour une petite
question! Il voulait savoir
ce qu'allait devenir {Balamb}!";""
"Bon sang! Si j'étais aussi
fort que toi, Zell...";""
"Apprenti
J'ai une idée! Je vais poser une
bombe dans cette voiture, et...";""
"Non... Je peux pas me servir de ce
que m'a appris mon patron pour tuer
les gens. Je suis pas comme eux!";""
"Apprenti
Le {Yellow}capitaine{White}? Non,
je l'ai pas vu.";""
"Tu vas mettre une raclée à ce
{Yellow}capitaine{White}! Je veux voir ça!";""
"Apprenti
Derrière la voiture?
Bien sûr, mais...";""
"Vas-y, passe par l'arrière.
Il y a quelque chose là?";""
"Galbadien
Vous pouvez remercier {Galbadia} si
votre ville n'a pas été détruite...";""
"La prêtresse Edea a le pouvoir de
raser cette ville de la carte.";""
"As-tu entendu
parler d'Ellone?
Oui
Non";""
"Les Galbadiens cherchent
une fille appelée Ellone.";""
"T'as intérêt à t'en souvenir.";""
"On dit qu'Ellone serait
sur un navire...";""
"Et comme c'est un port ici, elle
a peut-être débarqué chez nous.";""
"C'est petit ici. Elle a pu
arriver discrètement...";""
"On parlait justement de
cette fille, Ellone...";""
"Même si elle a débarqué ici, elle
serait pas inconsciente au point de
rester dans cette ville, non?";""
"Si on veut se débarrasser de
ces soldats, il va falloir leur
livrer une fausse Ellone...";""
"Ma soeur serait la candidate idéale
pour ce genre de sacrifice...{Wait048}
Mais non, je plaisante!";""
"Tu sais ce que je crois...
Je pense que cette Ellone,
elle n'existe même pas!";""
"C'est un prétexte qu'utilise {Galbadia}
pour déclarer la guerre à ses voisins!";""
"Mais pourquoi la Prêtresse
aurait-elle besoin de mentir?";""
"Oh, bien sûr! Ils n'ont pas
attaqué cette ville parce
qu'ils pensent qu'Ellone y est.";""
"Mais alors... S'ils découvrent
qu'elle n'est pas là, rien ne les
empêchera de détruire notre ville?";""
"Seigneur! Je dois vite
retourner à {Timber}!";""
"Je te l'ai DEJA DIT! Je ne
sais pas où est le {Yellow}capitaine{White}!";""
"Quelqu'un doit certainement le cacher.
{Balamb} n'est pas si grande que ça.";""
"Qu'est-ce qu'il peut bien faire
tout seul depuis si longtemps?";""
"Quoi? Une sieste?{Wait048}
C'est possible...";""
"Et personne n'arrive à le trouver?
Il doit bien se planquer...";""
"Un commandant?
Un {Yellow}Capitaine{White}?";""
"Je n'en sais rien, mais je
n'ai vu personne en uniforme.";""
"Galbadien
Comment peux-tu manger du poisson?
Ça sent tellement mauvais.";""
"En fait, le {Yellow}capitaine{White} est
passé par là, avec des poissons.";""
"Il avait une canne à pêche...
Je me demande s'il les avait pêchés.";""
"Où est passé la relève? Je croyais
que quelqu'un devait me remplacer.";""
"Règle No1: Pas une seconde de retard!
Une seconde, c'est la frontière
entre la vie et la mort!";""
"C'est comme pour les chiens policiers,
pour les suivre, faut s'accrocher!";""
"Je peux t'aider?";""
"{Squall}
Qui, ou plutôt, qu'est-ce que tu es?";""
"Chuuuut!{Wait056}
...{Wait016}...{Wait016} Baisse d'un ton, tu veux.";""
"Ici, tout le monde cherche Ellone.
Mais dis rien aux Galbadiens si
tu trouves quelque chose, hein!";""
"Si t'as une info, viens me voir.
Ces maudits Galbadiens ne te
paieront pas, moi oui. Parole!";""
"Zell
Psst! Tu sais où est le {Yellow}capitaine{White}?
Il doit nous mener au Commandant.";""
"Journaliste
Le {Yellow}capitaine{White}, eh bien...{Wait048}
Un renseignement, ça se paie, hum,
j'ai une femme et des gosses, moi!";""
"Journaliste
J'ai 3 types d'infos pour toi:
Info top 30.000 gils
Info à vérifier 15.000 gils
Ragot 5.000 gils
Ça m'intéresse pas";""
"Qu'est-ce que t'es RAT!
C'est la loi du marché, vieux!";""
"Hé, vérifie ton portefeuille, tu veux.
Je respecte ta décision...{Wait056}
Mais fais attention à tes sous.";""
"Merci mon vieux...{Wait056}
Voilà le scoop: Ici c'est l'endroit où
le {Yellow}capitaine{White} faisait sa sieste.";""
"Il n'y va plus depuis que le commandant
a failli l'écraser, en prenant la
voiture pour essayer de le trouver.";""
"Je le comprends. Se faire rouler dessus
dans son sommeil, c'est pas agréable.";""
"Bref...{Wait056} C'est la
planque où le {Yellow}capitaine{White}
faisait sa sieste.";""
"Merci. Tu sais que l'entrée de
la ville est gardée, hein? Moi, je
connais un moyen de sortir d'ici.";""
"Mais le {Yellow}capitaine{White} n'a pas quitté la
ville en passant par là. Y'a tout juste
assez de place pour un gamin...";""
"Bref, vu que seul un gosse peut sortir
de cette ville. Le {Yellow}capitaine{White} est
toujours dans le coin. Tu piges?";""
"Je répète: l'entrée de la ville
est gardée, mais y'a un moyen
de sortir... pour un gosse!";""
"Merci, vieux. On dirait
que le gamin a réussi.";""
"Voilà mon conseil: Ils ont lancé un
chien policier aux trousses d'Ellone.
Fais pareil avec le {Yellow}capitaine{White}...";""
"T'arrives toujours pas à le trouver?{Wait056}
Alors, sers-toi du chien policier
pour découvrir le {Yellow}capitaine{White}...";""
"Rien de mieux qu'un chien sur une
piste. Quand l'animal se met à courir,
suis-le. Il te mènera au {Yellow}capitaine{White}.";""
"Génial, merci vieux!
T'as pas mal d'argent, hein?";""
"Le {Yellow}capitaine{White} est au bout du port.
Je l'ai vu avec une canne à pêche.";""
"La spécialité de {Balamb}, c'est
le poisson Poivron. Peut-être
qu'il est parti en pêcher.";""
"Ecoute-moi bien...";""
"Merci beaucoup, vieux!
Voilà le super scoop.";""
"Le {Yellow}capitaine{White} est dans le train.
Moi aussi, je vais souvent y faire la
sieste. Et je me retrouve à {Timber}!";""
"Les gardes t'empêcheront de monter.
Fais-leur la conversation et ils
finiront par te laisser passer...";""
"T'as pas compris? Tu veux
que je répète mon scoop?";""
"Super, merci vieux!
Quoi? Le {Yellow}capitaine{White}
n'était pas au port?";""
